tracker_id,solo_Wins,solo_HeadshotKillsPg
24871,0.424528,0.062545
16536,0.113208,0.043636
115050,0,0.072727
89969,0.018868,0.017455
46615,0,0
2250,0.009434,0.036364
75717,0,0.021818
31681,0.084906,0.077818
149901,0.028302,0.007273
10664,0.075472,0.037091
144924,0.103774,0.021091
8416,0.075472,0.032
28482,0.04717,0.034909
30839,0.113208,0.033455
159623,0.009434,0.048727
5766,0.169811,0.038545
117502,0.160377,0.018182
215344,0.056604,0.058182
35463,0.09434,0.026182
123140,0.037736,0.070545
47126,0.028302,0.020364
20220,0,0.017455
111729,0.09434,0.022545
15800,0.018868,0.045818
11952,0.018868,0.045818
10640,0,0
10444,0.018868,0.090909
101243,0.066038,0.034909
133958,0.028302,0.130909
175619,0.084906,0.037818
202380,0.018868,0.016727
29205,0.066038,0.029818
28455,0.075472,0.018909
214931,0.018868,0.031273
14605,0.009434,0.090909
12213,0.028302,0.104
6080,0.075472,0.042182
214856,0,0.007273
4044,0.169811,0.120727
27607,0,0.010909
86042,0.075472,0.013818
18037,0,0.029818
210813,0.028302,0.028364
9209,0.037736,0.029091
2111,0.018868,0.016727
165261,0.009434,0.043636
15113,0.028302,0.024727
33393,0.066038,0.008727
9361,0.018868,0.020364
131632,0.018868,0.061091
44909,0.028302,0.016
132819,0.018868,0.025455
14711,0.018868,0.020364
79033,0.018868,0.024
26054,0.09434,0.058909
38735,0.066038,0.026182
100392,0,0.072727
200301,0.018868,0.018182
182837,0.009434,0.012364
12334,0,0.072727
13305,0.009434,0.016
28745,0.056604,0.074182
149562,0.009434,0.034182
189983,0.056604,0.010182
28179,0.037736,0.013818
130041,0.037736,0.013818
9573,0.009434,0.014545
23777,0.028302,0.024
26952,0.028302,0.103273
182030,0.009434,0.016
86504,0.075472,0.021818
46277,0.066038,0.018909
29662,0.028302,0.069818
8161,0.075472,0.021091
22466,0,0.058182
152225,0.04717,0.034909
27133,0.056604,0.077818
41714,0.009434,0.010182
206761,0.037736,0.027636
2800,0,0.072727
206864,0.169811,0.030545
1568,0.037736,0.046545
51167,0.056604,0.037818
34689,0.018868,0.079273
146206,0.028302,0.015273
23889,0.367925,0.063273
4402,0.009434,0.046545
170223,0.028302,0.048727
175584,0.018868,0.044364
213669,0.009434,0.031273
39379,0.066038,0.035636
192810,0.066038,0.020364
35273,0.084906,0.069818
61120,0.028302,0.054545
53222,0.018868,0.005091
67519,0.018868,0.232727
37717,0.037736,0.013818
164467,0.056604,0.024727
95801,0.207547,0.018182
1758,0.198113,0.077818
111154,0.056604,0.028364
49712,0.037736,0.016727
205269,0.018868,0.072727
25773,0,0.017455
178802,0.028302,0.029818
149177,0.018868,0.048
19147,0,0.017455
8279,0.056604,0.080727
153090,0.009434,0.013818
159486,0.009434,0.009455
103296,0.009434,0.145455
107513,0,0.008727
42119,0.04717,0.032
19727,0.028302,0.016
143213,0.056604,0.012364
181923,0.018868,0.020364
127881,0.04717,0.024727
168846,0.018868,0.017455
78379,0.150943,0.025455
13667,0.113208,0.029091
100045,0.018868,0.018909
171039,0.056604,0.025455
183311,0.018868,0.013091
182910,0,0.025455
24515,0,0.036364
149609,0.037736,0.030545
126354,0.04717,0.048727
53720,0.037736,0.018909
21747,0.075472,0.053818
9409,0.028302,0.008
3102,0.54717,0.059636
21570,0.037736,0.009455
12559,0.018868,0.048727
101710,0,0.023273
12296,0.037736,0.015273
3003,0.028302,0.035636
35608,0.075472,0.017455
104084,0.037736,0.021818
43374,0.04717,0.015273
115172,0,0
2770,0.150943,0.042182
55,0.037736,0.067636
2935,0.339623,0.051636
30186,0,0
106897,0.009434,0.012364
33385,0.150943,0.088727
9509,0.037736,0.024
208945,0,0.010182
192042,0.075472,0.020364
46896,0.037736,0.060364
192514,0.009434,0.009455
212887,0.04717,0.014545
173356,0.037736,0.109091
16055,0.009434,0.024
171783,0.018868,0.037818
12984,0.132075,0.028364
212533,0.009434,0.029818
2771,0.160377,0.081455
29619,0.132075,0.027636
137734,0.018868,0.066909
210306,0.009434,0.039273
38371,0.018868,0.024
26657,0.04717,0.030545
41938,0.009434,0.068364
39022,0.009434,0.015273
28221,0.028302,0.029818
165691,0.009434,0.009455
213389,0.04717,0.025455
89902,0,0.024727
29299,0.367925,0.041455
134336,0.150943,0.025455
36541,0.066038,0.016727
7049,0.056604,0.018909
24571,0.009434,0.016727
27141,0,0.027636
32724,0.018868,0.018182
24017,0.415094,0.049455
113866,0,0.016
182007,0.037736,0.017455
127360,0.009434,0.016
9892,0.235849,0.024727
211627,0.009434,0
28,0.018868,0.096727
115501,0,0.045091
8402,0.066038,0.053091
150750,0,0.025455
8963,0.084906,0.059636
39531,0.141509,0.135273
3659,0.066038,0.032
178317,0.018868,0.008
33930,0.018868,0.037091
209691,0.028302,0.010182
10741,0.207547,0.056727
20024,0.084906,0.034182
15780,0.009434,0.023273
10707,0.113208,0.054545
71238,0.09434,0.019636
161066,0.009434,0.024727
6079,0.009434,0.013818
39734,0.009434,0.024
117193,0.04717,0.026909
63705,0.009434,0.014545
3109,0.028302,0.008727
178406,0.009434,0.036364
12381,0.009434,0.029818
162185,0.056604,0.038545
907,0.292453,0.054545
95787,0,0
214665,0.009434,0.015273
90477,0.009434,0.072727
80807,0.150943,0.064
163307,0.075472,0.013091
5227,0.009434,0.045091
137035,0.009434,0.019636
30445,0.009434,0.072727
76574,0.056604,0.033455
208094,0.009434,0.025455
127877,0.075472,0.008727
96586,0.037736,0.04
179204,0,0.036364
11588,0.018868,0.016
181299,0,0.038545
139087,0.018868,0.017455
38321,0.018868,0.021818
14033,0.188679,0.037818
17172,0.018868,0.031273
47396,0.037736,0.051636
8728,0.009434,0.022545
89469,0.056604,0.037091
13092,0.009434,0.040727
33154,0,0.016
85233,0.018868,0.026909
43746,0.037736,0.04
11445,0.075472,0.037818
207410,0.037736,0.041455
44812,0.018868,0.124364
4420,0.018868,0.066182
12987,0.113208,0.058909
23856,0.056604,0.043636
71642,0.009434,0.011636
211038,0.245283,0.026182
210731,0.132075,0.050182
511,0.009434,0
14004,0.160377,0.048727
5385,0.018868,0.056
2270,0.028302,0.067636
12883,0.009434,0.090909
1233,0.075472,0.041455
101353,0.018868,0.028364
194951,0,0.011636
119780,0.009434,0.036364
14366,0.009434,0.043636
151391,0.254717,0.048
14162,0.04717,0.020364
37658,0.018868,0.021091
38773,0.122642,0.063273
208511,0.150943,0.034909
60952,0.056604,0.018909
48314,0.141509,0.034909
200314,0.04717,0.022545
121396,0.028302,0.020364
31178,0.018868,0.033455
15960,0.018868,0.078545
52672,0.04717,0.04
27678,0.018868,0.018182
176376,0.056604,0.027636
15086,0.009434,0.015273
212530,0.028302,0.031273
209249,0.018868,0.027636
165821,0.075472,0.044364
5763,0.056604,0.011636
20529,0.075472,0.013091
213413,0.009434,0.018909
53555,0.264151,0.021818
12526,0.009434,0.016
183742,0.075472,0.014545
2458,0.028302,0.077818
129981,0.037736,0.039273
34716,0.103774,0.032727
92670,0.04717,0.056
206537,0.028302,0.010182
30122,0.009434,0.072727
100633,0.009434,0.030545
19756,0.103774,0.045818
9139,0.226415,0.010909
26806,0.018868,0.024
11036,0.009434,0.046545
189285,0.009434,0.041455
49924,0.169811,0.020364
118872,0.056604,0.036364
97556,0.009434,0.006545
86818,0.037736,0.009455
165977,0.056604,0.010909
33353,0.009434,0.037818
102764,0.028302,0.018182
40680,0.04717,0.056727
28374,0.245283,0.049455
9524,0.028302,0.016727
27677,0.009434,0.032727
164791,0.113208,0.027636
33585,0.009434,0.015273
88576,0.009434,0.072727
21202,0.018868,0.033455
5221,0.066038,0.051636
165717,0.04717,0.046545
35009,0.018868,0.053091
3831,0.037736,0.026182
16047,0.018868,0.034182
35537,0.009434,0.130909
32826,0.160377,0.061091
39540,0,0.019636
8520,0,0.048727
51424,0.009434,0.018182
13222,0.311321,0.034909
25942,0,0.020364
51297,0.141509,0.233455
23076,0.179245,0.054545
47618,0.009434,0.034909
178788,0.169811,0.046545
152233,0.122642,0.026909
108049,0.028302,0.010182
6292,0.028302,0.016727
155365,0.009434,0.046545
13055,0.528302,0.026909
171247,0.056604,0.039273
9790,0.169811,0.011636
166417,0.037736,0.032727
46647,0.028302,0.015273
37029,0.066038,0.052364
95215,0.009434,0.020364
124942,0.075472,0.024
37983,0.066038,0.014545
108831,0.028302,0.016727
40280,0.028302,0.04
6175,0.028302,0.014545
5722,0.075472,0.040727
33858,0.141509,0.048
189040,0,0.036364
8437,0.056604,0.029091
132426,0.009434,0.021091
182674,0.04717,0.016
9601,0.056604,0.009455
7640,0.018868,0.052364
158546,0.150943,0.024727
8062,0.009434,0.020364
22524,0.028302,0.066182
15276,0,0.014545
32952,0.009434,0.014545
36649,0.037736,0.017455
44340,0.009434,0.087273
70190,0.028302,0.028364
14106,0.330189,0.037818
167487,0.037736,0.048727
34549,0.009434,0.018182
217211,0.009434,0
92461,0.056604,0.025455
218118,0.028302,0.034909
44972,0.084906,0.070545
94488,0.009434,0.032
53484,0,0.022545
6252,0.018868,0.072727
46407,0.009434,0.020364
51800,0,0.048727
25160,0,0.046545
16150,0.028302,0.034909
420,0.198113,0.037091
36226,0.009434,0.026182
133565,0.075472,0.019636
214588,0.179245,0.049455
212776,0.009434,0.027636
3618,0.075472,0.026909
54280,0.009434,0.032
47118,0.009434,0.021818
117453,0.075472,0.021091
166799,0.009434,0.036364
180485,0.037736,0.011636
8572,0.009434,0.011636
161772,0.150943,0.032
34692,0.066038,0.117091
164923,0,0.004364
93335,0.018868,0.017455
108562,0.084906,0.026909
61181,0.04717,0.024727
14840,0.04717,0.012364
26546,0.122642,0.039273
98933,0.018868,0.018182
155808,0.018868,0.054545
29916,0.018868,0.010909
166638,0.018868,0.017455
49166,0.009434,0.018909
69935,0.028302,0.031273
138668,0.04717,0.103273
2228,0.028302,0.058909
82958,0.037736,0.033455
180421,0.037736,0.031273
101466,0.009434,0.017455
133574,0.188679,0.024
130626,0.018868,0.015273
130674,0.018868,0.011636
6291,0.04717,0.018182
33729,0.056604,0.023273
4433,0.273585,0.035636
300,0.075472,0.049455
78732,0.103774,0.021091
4382,0.028302,0.020364
22566,0,0.032
50408,0.188679,0.037818
86605,0.150943,0.040727
173201,0.018868,0.006545
9644,0.028302,0.122182
210145,0.037736,0.015273
176166,0.056604,0.015273
181053,0.009434,0.017455
5142,0.018868,0.038545
99976,0.150943,0.184
6232,0.037736,0.049455
21736,0.037736,0.033455
50686,0.075472,0.044364
28818,0.018868,0.012364
53267,0.018868,0.010909
114518,0.018868,0.127273
143637,0.018868,0.023273
127658,0.169811,0.045818
36579,0.009434,0.007273
6845,0.179245,0.024727
41025,0.037736,0.034182
132421,0,0.005818
136979,0.103774,0.044364
124486,0.009434,0.013091
182776,0.009434,0.026182
18221,0.009434,0.022545
110877,0.009434,0.013091
29922,0.009434,0.000727
17494,0.009434,0.012364
9981,0.028302,0.002182
174932,0.009434,0.050182
208719,0.009434,0.021818
164258,0.04717,0.015273
153996,0.018868,0.010909
21824,0.018868,0.027636
77072,0.009434,0.006545
109566,0.009434,0.065455
17212,0.009434,0.080727
13293,0.028302,0.029091
7680,0,0.218182
169041,0.018868,0.117818
145661,0.04717,0.027636
135151,0.235849,0.049455
53776,0.04717,0.020364
19273,0.009434,0.031273
159037,0.037736,0.031273
192336,0.056604,0.026182
26081,0.132075,0.069091
117499,0.009434,0.027636
47070,0,0.011636
37391,0.018868,0.007273
153361,0.009434,0.014545
210134,0.009434,0.012364
138393,0.132075,0.020364
33293,0,0
177635,0.009434,0.012364
7385,0.018868,0.066909
36461,0.075472,0.024727
90534,0.018868,0.016
109003,0,0.058182
7318,0.037736,0.016
12430,0.009434,0.029818
175062,0.009434,0.008727
22959,0.028302,0.009455
25824,0.018868,0.085091
18541,0.084906,0.078545
40074,0.056604,0.053818
107166,0.018868,0.044364
179636,0.028302,0.030545
19415,0.018868,0.029091
99300,0.056604,0.036364
34658,0.084906,0.014545
41717,0.037736,0.018909
205110,0.084906,0.020364
150000,0.075472,0.037818
13677,0,0.043636
2193,0.113208,0.027636
19554,0.018868,0.026909
7992,0.009434,0.085818
211796,0,0.013818
7184,0.04717,0.021818
7237,0.188679,0.023273
91289,0.028302,0.048727
46643,0,0.016727
11854,0.056604,0.084364
169652,0,0.019636
4394,0,0
178035,0.169811,0.019636
45838,0.150943,0.101818
195355,0,0.033455
17333,0.018868,0.023273
13729,0.160377,0.032727
20381,0.09434,0.037818
48819,0.254717,0.029091
22414,0.066038,0.058909
157913,0.028302,0.022545
179762,0.037736,0.010182
34744,0.018868,0.017455
214113,0.018868,0.011636
15055,0.018868,0.037818
14009,0.009434,0.029091
2275,0.04717,0.018909
172850,0.056604,0.025455
30479,0.04717,0.041455
12993,0.04717,0.008727
75400,0.028302,0.093818
133271,0.066038,0.015273
38993,0.009434,0.013091
171901,0.009434,0.017455
20719,0.028302,0.014545
12547,0,0.048727
44334,0,0.020364
15913,0.150943,0.033455
162729,0.018868,0.008
130413,0.113208,0.023273
44825,0.179245,0.064
45481,0.009434,0.009455
157651,0.198113,0.026182
126255,0.066038,0.011636
12110,0.169811,0.026909
183035,0.066038,0.032727
155427,0.018868,0.010909
119527,0.132075,0.345455
22468,0,0
44859,0.009434,0.054545
175098,0,0.010182
99153,0.103774,0.069818
203951,0.028302,0.025455
12921,0.028302,0.044364
13113,0.04717,0.034182
41995,0,0.024727
14928,0,0
116975,0.084906,0.017455
92308,0.056604,0.025455
115354,0.018868,0.033455
165698,0.037736,0.038545
12351,0.009434,0.057455
8002,0.075472,0.041455
172112,0.037736,0.012364
8106,0.009434,0.017455
10476,0.037736,0.013818
66115,0.056604,0.027636
137716,0.056604,0.013091
124327,0.037736,0.014545
25572,0.113208,0.085091
14484,0.103774,0.042909
128589,0.018868,0.032
217203,0.009434,0.021091
5520,0.056604,0.017455
214119,0.028302,0.013818
144682,0.028302,0.011636
97610,0.028302,0.011636
18663,0.207547,0.039273
156055,0.037736,0.032
21892,0.04717,0.019636
93479,0.009434,0.04
109444,0,0.013091
28096,0.009434,0.048727
176528,0.028302,0.039273
33788,0,0.015273
52448,0.018868,0.008727
157212,0.009434,0.072727
117451,0.009434,0.026909
46436,0.018868,0.121455
159740,0.056604,0.002909
41561,0.009434,0.013818
212681,0.009434,0.016
87087,0.028302,0.011636
48526,0.009434,0.014545
15161,0,0.055273
142232,0.028302,0.024727
33414,0.009434,0.024
47622,0.066038,0.030545
10271,0.273585,0.028364
130374,0.075472,0.022545
17253,0.04717,0.069818
40939,0.226415,0.024727
48879,0.018868,0.460364
51137,0.009434,0
129537,0.037736,0.013818
21267,0.018868,0.04
36648,0.037736,0.029818
33209,0.066038,0.018182
95647,0.018868,0.008
46687,0.037736,0.021091
209173,0,0.005818
57105,0.037736,0.037091
72552,0.028302,0.021818
21349,0,0.048727
139,0.056604,0.050909
44849,0.037736,0.016727
5312,0.018868,0.085091
48425,0.009434,0.024
101873,0.037736,0.041455
14491,0.037736,0.030545
212881,0.09434,0.015273
20913,0.028302,0.064
160704,0.103774,0.042909
28189,0.037736,0.019636
111937,0.09434,0.026909
15668,0.141509,0.019636
17211,0.009434,0
12152,0.018868,0.04
6629,0.009434,0.022545
72405,0.084906,0.023273
160653,0.084906,0.036364
164107,0,0.036364
35092,0.009434,0.010182
79043,0.028302,0.017455
108987,0.037736,0.008
49245,0.056604,0.019636
197369,0.018868,0.045091
103674,0.009434,0.018909
29195,0.009434,0.024
50554,0.018868,0.088727
182775,0,0.024
6024,0.009434,0.021818
24897,0.018868,0.021818
24332,0,0.016727
121500,0,0.048727
8588,0.018868,0.019636
213436,0.009434,0.018182
132190,0,0.015273
18054,0,0.013091
98441,0.009434,0.018182
211804,0,0.040727
15053,0.018868,0.015273
127759,0.141509,0.020364
6468,0.018868,0.054545
134663,0.018868,0.072727
26104,0.09434,0.053091
175553,0.235849,0.056
46500,0.075472,0.010909
215148,0.009434,0.026182
28550,0.084906,0.025455
18628,0,0
39380,0.066038,0.066909
159095,0.028302,0.022545
11865,0.018868,0.042182
78589,0.018868,0.024727
176249,0.084906,0.029091
207446,0.009434,0.020364
36069,0.132075,0.037091
15899,0.018868,0.087273
90587,0.075472,0.044364
138375,0.037736,0.021818
39344,0.235849,0.037091
210067,0.009434,0.010182
192528,0.09434,0.011636
24569,0.04717,0.010909
101780,0.066038,0.018909
21199,0.009434,0.036364
165072,0.09434,0.011636
99509,0.59434,0.089455
130726,0.009434,0.021818
131557,0.009434,0.060364
18737,0.037736,0.054545
97613,0.009434,0.021091
48814,0.04717,0.027636
133067,0,0.010182
21585,0,0.036364
157265,0,0.008727
37275,0.056604,0.008
8159,0,0.048727
43751,0.066038,0.013818
13867,0.141509,0.024
9241,0.075472,0.037091
92983,0.037736,0.021818
205922,0.056604,0.013818
27198,0.018868,0.017455
131766,0.018868,0.016
98488,0.028302,0.029818
217725,0.075472,0.024
120860,0.075472,0.061091
136637,0,0.028364
214060,0.018868,0.012364
23322,0.075472,0.047273
4327,0.04717,0.063273
66837,0,0.024
201125,0.009434,0.017455
101699,0.028302,0.013091
41775,0.056604,0.026182
32186,0.028302,0.028364
49473,0.009434,0.014545
213805,0.009434,0.072727
117739,0.04717,0.056727
189279,0,0.072727
8108,0,0.040727
167104,0.028302,0.023273
13150,0.028302,0.026909
101655,0,0.024
176613,0.009434,0.026182
118290,0.141509,0.029818
32851,0.04717,0.049455
13530,0.056604,0.019636
12304,0.037736,0.021091
28811,0.235849,0.020364
21698,0.113208,0.024727
7753,0.415094,0.040727
162429,0.04717,0.020364
26642,0.056604,0.026909
68030,0,0.045091
13444,0,0.045091
184735,0.09434,0.014545
28063,0.075472,0.074909
5902,0.132075,0.037091
188308,0.018868,0.169455
218663,0.009434,0.046545
22472,0.018868,0.036364
46290,0.028302,0.034909
26497,0.066038,0.018909
145639,0.056604,0.018909
103144,0.018868,0.029091
97058,0.084906,0.018909
15577,0.066038,0.053818
39150,0.056604,0.027636
108097,0.018868,0.027636
210919,0,0.018182
15728,0.018868,0.024
4467,0.037736,0.045818
50757,0.009434,0.037818
38193,0.018868,0.042909
170030,0,0
107003,0.150943,0.053818
5767,0,0.048727
166187,0.09434,0.021818
173658,0.009434,0.010182
47820,0.04717,0.034909
68250,0.122642,0.049455
179322,0.056604,0.037818
8015,0,0.033455
4710,0,0.026182
210517,0.018868,0.027636
14550,0.056604,0.026909
55294,0,0.041455
115538,0.018868,0.010182
191262,0,0
104662,0.028302,0.032727
138488,0.066038,0.030545
209573,0.037736,0.018182
118141,0.198113,0.026909
42238,0.103774,0.046545
112697,0.04717,0.018182
179830,0.075472,0.021818
161983,0.009434,0.024727
158603,0.04717,0.016
20101,0,0.029091
69821,0.009434,0.048
48991,0.066038,0.04
13419,0.037736,0.029091
23931,0.04717,0.017455
181814,0.018868,0.012364
164918,0.028302,0.036364
71119,0,0.022545
37146,0.037736,0.035636
90270,0.113208,0.010182
44893,0.018868,0.055273
214534,0.028302,0.013818
204296,0.037736,0.025455
120567,0.028302,0.012364
44554,0.009434,0.018182
165082,0.009434,0.021091
6406,0.028302,0.072727
12597,0.207547,0.063273
9507,0.273585,0.034182
7776,0.018868,0.023273
100088,0.018868,0.055273
154396,0.009434,0.018182
218003,0.018868,0.005091
14744,0.075472,0.033455
36283,0.037736,0.034909
16264,0.018868,0.048727
136576,0.04717,0.010182
49960,0.037736,0.016727
22127,0.066038,0.087273
128398,0.009434,0.015273
213774,0.122642,0.016727
12478,0,0.032727
122740,0.037736,0.013091
103307,0.056604,0.048
19339,0.04717,0.060364
2893,0.037736,0.017455
15250,0.132075,0.017455
74757,0.04717,0.053818
8686,0.009434,0.027636
150674,0,0.026182
28738,0.009434,0.024
210135,0.018868,0.010182
133136,0.04717,0.045091
137121,0.037736,0.018909
209787,0.028302,0.021091
746,0.009434,0.018182
92657,0.009434,0.013091
131120,0.04717,0.035636
156825,0.084906,0.027636
4714,0.04717,0.045818
21858,0.04717,0.030545
16225,0.018868,0.018909
185265,0.018868,0.045091
77667,0.04717,0.026909
179325,0,0
6549,0.028302,0.020364
199734,0.018868,0.096727
163565,0.018868,0.045818
5689,0.028302,0.155636
216149,0.018868,0.021818
171068,0.018868,0.018909
1480,0.264151,0.037818
176055,0,0.021818
208723,0,0.014545
27276,0.122642,0.053818
25212,0.037736,0.057455
79840,0.084906,0.027636
14265,0.018868,0.019636
85781,0.04717,0.018909
158756,0.018868,0.018182
63237,0.018868,0.009455
115527,0.037736,0.040727
8249,0.037736,0.023273
27052,0.075472,0.033455
165111,0.075472,0.021818
214294,0,0.024
106031,0.084906,0.015273
122466,0.009434,0.008727
28983,0.04717,0.041455
135366,0,0.005818
48892,0.028302,0.072727
209114,0.018868,0.029091
179294,0.037736,0.016727
53154,0.018868,0.060364
210567,0.028302,0.039273
91606,0.018868,0.087273
212394,0.075472,0.025455
33559,0.037736,0.041455
34033,0.226415,0.038545
208411,0.056604,0.013818
10371,0.037736,0.044364
35817,0.122642,0.024
13889,0.066038,0.045818
182843,0.09434,0.042182
67588,0.028302,0.018909
15871,0.5,0.032727
135421,0.028302,0.032
181631,0.018868,0.013818
48252,0.339623,0.056727
194493,0.056604,0.008727
209096,0,0.017455
44095,0.04717,0.042909
46410,0.028302,0.010182
204527,0.075472,0.050909
19829,0.056604,0.025455
147265,0.04717,0.021091
22840,0.018868,0.101091
206154,0,0.032727
31513,0.066038,0.027636
22508,0.339623,0.037818
218860,0,0
