tracker_id,solo_Kills,solo_RideDistance
201532,0.007594,0.008224
102640,0.001808,0.004815
20434,0.021696,0.030979
138692,0.005062,0.004306
114183,0.001446,0.000331
110118,0.01139,0.01877
176903,0.012114,0.01072
165473,0.009582,0.005723
26725,0.013741,0.037454
133077,0.017357,0.017843
193146,0.003254,0.004818
92943,0.004158,0.001467
31684,0.014464,0.009319
119332,0.001808,0.00019
104190,0.02043,0.029932
72695,0.02025,0.042569
39762,0.00452,0.00875
115052,0.005243,0.003851
136663,0.013379,0.008247
83197,0.017176,0.014253
61602,0.068342,0.070993
152433,0.01573,0.019995
146149,0.003254,0.003905
39450,0.020611,0.0499
135852,0.000542,0.004438
21866,0.013018,0.003869
168696,0.002712,0.000319
107176,0.007232,0.00122
70499,0.038691,0.022569
178956,0.000723,0.000115
101262,0.009763,0.01052
139927,0.010848,0.028182
81109,0.016814,0.015013
177596,0.007413,0.005776
37195,0.033809,0.047237
29517,0.052251,0.040899
169346,0.010306,0.010247
212092,0.005062,0.000788
151232,0.013741,0.017274
208448,0.010486,0.011719
134802,0.001085,0.000484
73358,0.007594,0.004107
212630,0.013198,0.008999
156943,0.003978,0.052669
170190,0.001085,0.000117
176524,0.013379,0.00393
129992,0.001808,0.003318
90830,0.005243,0.003776
181104,0.023685,0.034901
79162,0.001808,0.004464
171523,0.000362,0.000192
96901,0.009582,0.016547
9100,0.01356,0.010692
178662,0.009221,0.016922
66230,0.025673,0.027225
156353,0.067438,0.050099
11803,0.008498,0.00782
72874,0.019526,0.014908
129643,0.00217,0.001194
163627,0.009402,0.0187
7724,0.016272,0.01523
128172,0.027301,0.014391
208974,0.021334,0.017746
192092,0.000362,0.000797
98970,0.011933,0.009775
136915,0.000362,0.000182
145749,0.000542,0
169746,0.007955,0.011552
181536,0.010125,0.02461
188493,0.010125,0.017069
37964,0.026758,0.020049
183353,0.014464,0.014803
110658,0.037064,0.068743
90254,0.007413,0.00971
54587,0.002712,0.004233
183520,0.022238,0.014905
176315,0.000904,0.000487
132629,0.026939,0.047483
46762,0.006147,0.005043
115076,0.018984,0.031763
161777,0.007232,0.005773
43259,0.01139,0.003514
162071,0.006328,0.011188
148547,0.040861,0.061096
206683,0.000723,0.000808
206644,0.017176,0.032208
51567,0.030193,0.035605
212994,0.001446,0.005507
114821,0.00669,0.002082
207856,0.001989,0.002916
99666,0.008498,0.002764
63745,0.000181,0
63733,0.010125,0.016306
184552,0.000904,0.001404
146392,0.008678,0.011639
199251,0.012114,0.00992
45054,0.008678,0.000659
67367,0.002893,0.007841
60072,0.003254,0.000484
73424,0.010848,0.019037
9185,0.003074,0.001793
198896,0.008136,0.002808
26325,0.001085,0.001444
167225,0.001446,0.000436
203193,0.018984,0.040681
50283,0.020611,0.024509
50896,0.014464,0.014574
25236,0.01808,0.029668
165622,0.007955,0.006098
103149,0.012837,0.016261
188015,0.009221,0.014092
168302,0.001266,0.002427
76223,0.063099,0.069566
178095,0.034713,0.07617
11487,0.059845,0.058301
88558,0.002531,0.001171
105219,0.024046,0.045637
180594,0.045742,0.043125
89157,0.018984,0.017787
153896,0.040499,0.073056
197201,0.02495,0.010202
62895,0.007594,0.005716
48768,0.001446,0.001326
115312,0.00217,0.001304
146728,0.001627,0.000458
101292,0.035617,0.019419
154613,0.061653,0.039041
11953,0.007594,0.027675
179384,0.025493,0.029963
43495,0.025854,0.018678
23478,0.018984,0.03154
218369,0.009944,0.030575
129060,0.024589,0.033877
132029,0.027481,0.037703
17068,0.048454,0.056013
208468,0.007413,0.004082
86880,0.027481,0.022577
177518,0.010486,0.046549
154695,0.015549,0.005647
206393,0.005424,0.000724
33467,0.005605,0.001728
7383,0.033267,0.018281
184733,0.010486,0.007002
148186,0.004701,0.002913
59543,0.017718,0.007266
119478,0.002531,0.003723
32797,0.00452,0.00461
48604,0.005966,0.001046
127283,0.02025,0.013384
83416,0.003254,0.002944
180126,0.009763,0.03373
155510,0.007413,0.010826
201850,0.006509,0.002384
116465,0.004158,0.004978
89150,0.012114,0.006529
107577,0.004158,0.001306
149242,0.016091,0.030786
130014,0.007232,0.014315
182282,0.01139,0.002996
29087,0.005786,0.01266
35927,0.015549,0.02417
171428,0.01573,0.007293
37431,0.000362,0
69676,0.001808,0.011116
77354,0.021877,0.04008
158797,0.017176,0.036741
83176,0.040137,0.05974
8726,0.010306,0.009187
10718,0.014645,0.006212
209068,0.005243,0.000951
9170,0.008859,0.005334
107167,0.016091,0.029244
210896,0.002893,0.002086
137382,0.012837,0.005494
203738,0.000542,0.000183
133398,0.009763,0.006506
195259,0.000362,0.000265
193952,0.009402,0.001311
162094,0.001446,0.000223
34572,0.001266,0.001894
218949,0.008317,0.010021
104179,0.028385,0.026224
66313,0.011933,0.022412
134027,0.00452,0.000538
120326,0.015006,0.024813
165682,0.082264,0.106263
63530,0.007774,0.001428
20958,0.048454,0.054097
67216,0.010486,0.012854
62122,0.01121,0.010506
16183,0.002531,0.000387
147907,0.046285,0.217655
140881,0.016272,0.019398
41415,0.032182,0.019279
76277,0.016814,0.020421
86931,0.028205,0.020066
35658,0.000362,0
155696,0.022419,0.056242
139962,0.000181,0.000348
65171,0.009221,0.009725
26244,0.013198,0.015704
22196,0.012114,0.017328
178964,0.010667,0.011276
179222,0.001446,0.002082
117215,0.011933,0.010895
90337,0.000542,0.001788
107898,0.026758,0.060796
191868,0.002712,0.006481
95579,0.003616,0.00288
215787,0.001808,0.000565
102596,0.012837,0.007543
99374,0.020611,0.007315
180579,0.01139,0.010981
87966,0.010667,0.016146
214479,0.011571,0.024645
190587,0.00452,0.001478
45045,0.010125,0.010941
119956,0.017357,0.010927
47975,0.088592,0.072139
37200,0.024227,0.073284
154739,0.014464,0.02506
168095,0.025854,0.009861
74489,0.018261,0.020139
11452,0.001446,0.003447
42764,0.000181,0.000518
96870,0.005605,0.008694
36510,0.009402,0.007754
18723,0.038872,0.097927
146296,0.019707,0.012798
201609,0.000904,0.001219
177167,0.008678,0.037938
111217,0.006509,0.007996
113552,0.001085,0
138993,0.00687,0.000501
177847,0.003435,0.001351
119449,0.093292,0.079484
74052,0.010125,0.008171
87767,0.007051,0.008271
108758,0.004158,0.002478
40901,0.009763,0.001607
114090,0.00452,0.009946
37647,0.004882,0.004313
82692,0.03399,0.015106
117438,0.005243,0.003012
95784,0.006509,0.003532
94552,0.031097,0.02318
54519,0.021153,0.071904
27224,0.022419,0.015914
87815,0.001085,0.000385
3478,0.017899,0.012188
112033,0.000904,0.002317
184859,0.008859,0.01335
186038,0.023865,0.041537
158453,0.013741,0.009502
61435,0.005966,0.002829
58637,0.001627,0.004596
214174,0.003074,0.003258
192193,0.006509,0.013763
39815,0.021515,0.026806
51633,0.004701,0
189996,0.010125,0.004732
53822,0.020611,0.009815
7661,0.014826,0.028665
205751,0.000181,0.000434
178541,0.00904,0.001592
51460,0.013198,0.035632
212400,0.003616,0.009448
41840,0.023865,0.025236
61319,0.01573,0.01478
214708,0.004701,0.006541
78114,0.02025,0.015064
214540,0.014102,0.011724
186629,0.013922,0.011745
102479,0.018622,0.009181
182024,0.009944,0.020546
209783,0.008859,0.01009
66810,0.003797,0.004256
169696,0.00217,0.000249
182736,0.000542,0.000397
38854,0.003435,0.000968
206135,0.011029,0.004336
50229,0.033809,0.022235
204490,0.004882,0.008541
143909,0.011933,0.010247
36755,0.042849,0.024871
128882,0.001989,0.000128
24236,0.030374,0.061858
131733,0.107214,0.069736
50288,0.005786,0.006765
118696,0.010848,0.010953
140619,0.014102,0.017359
86480,0.000362,0
121287,0.001808,0.004674
155752,0.015549,0.032108
170196,0.009582,0.010835
60614,0.001085,0.000722
126306,0.010667,0.025377
155908,0.007413,0.003534
29541,0.013198,0.017912
39539,0.010125,0.005312
112253,0.001808,0.002396
107949,0.001989,0.001655
152146,0.010125,0.012131
125541,0.010486,0.00776
95184,0.026035,0.015077
119996,0.013379,0.016923
135552,0.008859,0.015876
123093,0.002893,0.002292
124438,0.012114,0.005252
117914,0.002712,0.009938
76877,0.005786,0.008133
181811,0.011752,0.021045
324,0.01139,0.021538
74690,0.02712,0.006857
147834,0.048273,0.06285
217745,0.013379,0.006796
64266,0.021515,0.011494
32516,0.019526,0.004489
203724,0.001808,0.001963
175721,0.01591,0.057658
175439,0,0.000508
127452,0.026216,0.017374
158851,0.004882,0.003907
123679,0.013198,0.008023
91571,0.001085,0.000207
209002,0.005966,0.001463
61271,0.002712,0.002002
131132,0.005062,0.014826
171377,0.00235,0.005197
89128,0.013741,0.01307
205698,0.008678,0.023716
99548,0.018622,0.010973
161945,0.0226,0.02635
148389,0.003616,0.00101
89086,0.01808,0.032637
113505,0.002712,0.005264
10522,0,0
217681,0.007594,0.006629
21054,0.012656,0.00874
111035,0.014645,0.016136
32928,0.000904,0.00018
61400,0.003435,0.000499
61711,0.01356,0.010526
197681,0.000723,0.000444
141386,0.02025,0.017965
99060,0.029289,0.023073
161700,0.016995,0.017915
38925,0.012656,0.011196
183585,0.00669,0.009319
82842,0.050262,0.033636
135155,0.013198,0.009357
50859,0.01356,0.011917
217353,0.027481,0.023433
129042,0.005966,0.00071
112176,0.002893,0.001292
147638,0.011752,0.003711
142098,0.022961,0.012924
100181,0.008136,0.005305
41088,0.019707,0.008837
180883,0.020069,0.070611
34471,0.054963,0.040933
85425,0.00669,0.001578
102980,0.017176,0.018851
2015,0.011752,0.016692
121622,0.032363,0.095292
29283,0.00452,0.015421
132387,0.003254,0.000941
162254,0.027662,0.022804
3361,0.018261,0.008493
42073,0.018984,0.035339
85706,0.008859,0.011601
15734,0.010486,0.006258
26196,0.01573,0.022065
18753,0.001808,0.001726
66468,0.009402,0.05139
127821,0.033448,0.041875
139644,0.006328,0.005814
120820,0.005966,0.007024
187124,0.0226,0.028086
3022,0.027662,0.017833
211795,0.011752,0.009858
166740,0.011933,0.007904
9571,0.01121,0.010665
17365,0.016814,0.007074
60596,0.003074,0
26138,0.006328,0.002423
65774,0.020611,0.014108
202731,0.008859,0.00874
40232,0.074308,0.086979
113074,0.008317,0.031006
132848,0.007594,0.011345
151216,0.00669,0.007166
128607,0.012475,0.003993
165196,0.014645,0.019958
111746,0.008498,0.003016
113619,0.007413,0.002522
149300,0.061472,0.054969
33675,0.027843,0.047671
218220,0.005243,0.002637
39920,0.014645,0.007059
157141,0.007413,0.004732
45294,0.016814,0.023477
109465,0.006147,0.00593
212474,0.033809,0.021089
187317,0.001085,0.00509
21195,0.000723,0.000248
35038,0.02043,0.123153
85625,0.019526,0.052473
135950,0.011571,0.008843
220533,0.026397,0.02726
207514,0.005062,0.002581
99629,0.053878,0.041818
140986,0.01121,0.020014
156057,0.016091,0.013198
79573,0.046104,0.028352
135359,0.006328,0.02021
80112,0.022057,0.039107
13968,0.068704,0.03734
216475,0.005243,0.004918
34705,0.008498,0.012828
192414,0,0
215180,0.011029,0.017912
119181,0.009582,0.005307
92517,0.007051,0.0046
94641,0.010486,0.00958
49376,0.008498,0.009394
86141,0.001627,0.004226
205892,0.018984,0.029603
26610,0.050624,0.165578
49198,0.008136,0.007098
39509,0.012656,0.024667
166762,0.023142,0.025799
40889,0.018442,0.00518
52653,0.031097,0.044398
94707,0.203037,0.255157
35993,0.014645,0.010873
18860,0.054601,0.05396
169713,0.00452,0.000539
128593,0.005605,0.014225
69058,0.035075,0.053843
158751,0.00669,0.008654
69850,0.001085,0.003285
85502,0.020973,0.048547
133003,0.007413,0.008791
122094,0.005243,0.005714
6881,0.001266,0
13338,0,0
125078,0.001446,0.001232
168006,0.007774,0.009173
84947,0.009582,0.040932
105585,0.002712,0.005029
48847,0.018442,0.038568
178329,0.05876,0.076244
185662,0.006509,0.010992
155219,0.000904,0.000623
116118,0.03851,0.078779
100036,0.067619,0.051077
85722,0.015187,0.022387
147832,0.010667,0.017739
205891,0.015549,0.003586
216003,0.006328,0.006463
79308,0.007232,0.010376
91789,0.006509,0.004615
105382,0.007594,0.002267
162513,0.009944,0.018658
44650,0.032001,0.013593
161181,0.012294,0.004982
100715,0.003616,0.005675
65852,0.014283,0.010525
121568,0.011933,0.010936
214184,0.016091,0.014539
7656,0.001446,0.009142
60694,0.008136,0.026688
6533,0.004339,0.000725
35189,0.010848,0.002932
206124,0.010667,0.018678
201523,0.009763,0.005023
211891,0.01591,0.036942
155367,0.028928,0.039464
212513,0.022057,0.017531
162489,0.016453,0.019309
70960,0.040861,0.040727
186225,0.008317,0.001131
89734,0.000723,0.00032
207289,0.012114,0.008608
59891,0.000723,0
170271,0.047369,0.055489
133363,0.000904,0.000312
84384,0.01591,0.008006
101794,0.003254,0.003581
4820,0.010486,0.02073
151805,0.086241,0.047208
152268,0.002531,0.001585
108966,0.005605,0.002291
140720,0.008498,0.019092
135635,0.034894,0.064047
30484,0.030555,0.014443
52575,0.02712,0.1502
158588,0.001446,0.004697
39314,0.000181,0
57416,0.019526,0.053541
53866,0.00669,0.003547
215506,0.010125,0.034504
45746,0.017357,0.004244
151066,0.009402,0.023593
123447,0.020792,0.012833
21234,0.018984,0.010347
13231,0.003435,0.005673
180382,0.033086,0.028704
71720,0.01808,0.0165
113611,0.007232,0.008038
59066,0.017899,0.001461
209737,0.005243,0.003682
111290,0.012114,0.033778
153070,0.009402,0.004149
183317,0.008859,0.018152
210192,0.032001,0.026931
50176,0.007594,0.035008
69774,0.002712,0.003868
145374,0.043934,0.032233
117006,0.001808,0.002376
153309,0.020069,0.035412
134680,0.013922,0.012217
177344,0.005424,0.003206
99013,0.022961,0.003923
154665,0.007955,0.011698
102324,0.004339,0.000595
216489,0.008678,0.006697
81145,0.002531,0.004579
44498,0.007594,0.027245
48104,0.006509,0.01119
217311,0.008859,0.004715
168340,0.026397,0.029191
161214,0.011933,0.012555
60301,0.016634,0.010238
162115,0.010125,0.004521
148978,0.007955,0.004829
87100,0.027481,0.027484
171314,0.006509,0.009049
105279,0.000181,0
103379,0.001446,0.001581
100153,0.043753,0.076152
102591,0.000362,0.000106
50395,0.007051,0.008092
205844,0.004339,0.003143
157730,0.017538,0.016114
132984,0.0226,0.02203
186668,0.007594,0.01116
49624,0.007955,0.004373
125773,0.038872,0.019874
165907,0.00452,0.002954
175006,0.005605,0.003744
51210,0.001627,0.000177
30219,0.013741,0.006931
130027,0.002531,0.005114
131728,0.000362,0
102141,0.020973,0.057641
82875,0.00452,0.000841
204191,0.002531,0.002941
166543,0.015006,0.008198
90603,0.013018,0.005426
67712,0.075755,0.043635
155669,0.003074,0.001469
219208,0.010848,0.009849
113869,0.02043,0.020181
125795,0.001989,0.000726
32967,0.004158,0.012521
204369,0.016814,0.033986
156664,0.009402,0.029427
125577,0.000904,0.004474
206441,0.011933,0.019519
126448,0.026577,0.018366
81001,0.001266,0.005668
91558,0.006328,0.018942
81128,0.009221,0.011023
132045,0.006147,0.007011
162153,0.00904,0.013286
156429,0.001627,0.002873
75078,0.000723,0.000316
179066,0.019707,0.011334
161218,0.00452,0.013279
147547,0.015006,0.011089
46821,0.009763,0.006204
91703,0.008678,0.012406
128129,0.027301,0.031985
44070,0.008136,0.010164
13794,0.024589,0.016058
135186,0.00669,0.001379
85244,0.015187,0.037175
151183,0.016634,0.0051
88738,0.017176,0.028182
74581,0.003797,0.011613
98944,0.01139,0.004896
153976,0.002531,0.002323
144972,0.025312,0.041011
200711,0.001085,0.003879
36834,0.01808,0.0306
87690,0.018803,0.022906
41804,0.007955,0.026294
192316,0.005424,0.005519
118538,0.013922,0.008641
65271,0.012475,0.01705
48254,0.001266,0.000079
216356,0.000904,0
2420,0.001085,0.000984
32181,0.103417,0.106872
107639,0.001627,0.00335
33254,0.000362,0.000718
46162,0.037787,0.024865
205337,0.000181,0.002401
129684,0.033267,0.019589
175523,0.00217,0.008768
20840,0.004882,0.013122
95246,0.00217,0.003413
39201,0.004882,0
131952,0.005424,0.000777
101535,0.002893,0.004323
38908,0.000362,0.003245
201275,0.012656,0.008748
92714,0.013922,0.003983
197133,0.01121,0.026905
88962,0.035798,0.02613
121833,0.011571,0.013807
76063,0.007051,0.003364
53383,0.034352,0.012914
97667,0.016453,0.023442
218147,0.006328,0.002971
94461,0.004882,0.005801
170904,0.010848,0.017858
31410,0.010125,0.005358
21413,0.029651,0.061134
141477,0.00687,0.004048
51238,0.009221,0.010306
89421,0.000542,0.000197
180174,0.00687,0.00034
99565,0.029289,0.012475
175168,0.005243,0.007491
112908,0.010486,0.000125
140431,0.008678,0.002726
134190,0.028566,0.043592
193783,0.006147,0.00818
108526,0.006509,0.005776
55683,0.026758,0.011209
161056,0.019526,0.023414
92451,0.014826,0.0115
208266,0.011933,0.009309
152901,0.021696,0.020313
110338,0.001627,0.000904
44740,0.007051,0.003729
134943,0.012656,0.02351
79540,0.00452,0.001601
80375,0.001627,0.001402
150714,0.024408,0.010716
128248,0.008136,0.003514
154162,0.030917,0.024609
26072,0.002712,0
77492,0.002712,0.001387
53174,0.001627,0
139880,0.010125,0.024044
77606,0.007774,0.024446
100420,0.012475,0.014127
53153,0,0
133548,0.000542,0
201088,0.019346,0.015308
142096,0.039776,0.089841
93159,0.077563,0.026139
15028,0.002531,0.000299
134794,0.00235,0.002856
130524,0.029651,0.017123
41556,0.032905,0.008262
182319,0.003797,0.006796
34352,0.000181,0.000208
209424,0.033267,0.045474
154456,0.008136,0.009674
73017,0.073766,0.052777
72126,0.026577,0.015585
119932,0.003254,0.003774
74633,0.003435,0.003332
118333,0.013379,0.024564
63119,0.005062,0.005699
188538,0.015006,0.019268
207952,0.020611,0.029666
26290,0.004158,0.009259
133179,0.040137,0.055122
23607,0.003074,0.002746
94048,0.005786,0.002189
85215,0.031278,0.048836
203415,0.00235,0.003939
61211,0.002893,0.002054
68675,0.034894,0.038782
33580,0.013741,0.022181
27278,0.028205,0.06879
95038,0.011933,0.012905
153869,0.001085,0.001135
104614,0.004701,0.00053
192140,0.021877,0.015541
116780,0.007413,0.007522
202126,0.001627,0.000196
3848,0.001085,0.000183
48450,0.006509,0.002593
205367,0.005062,0.014792
53680,0.004339,0.023342
76713,0.009221,0.015733
200867,0.000723,0.00133
40370,0.050805,0.026301
43705,0.048454,0.034334
31190,0.057133,0.040503
212122,0.005062,0.007705
111679,0.005424,0.01318
128943,0.005062,0.005174
106586,0.007413,0.006431
139534,0.012114,0.006125
197730,0.007232,0.002456
177556,0.008859,0.005993
109514,0.001266,0.001595
139646,0.011029,0.005
52699,0.019346,0.014277
63743,0.009221,0.016301
101491,0.00669,0.035904
170807,0.007232,0.011697
153404,0.010848,0.00563
44769,0.00452,0.007712
126938,0.020611,0.036668
65637,0.01808,0.017901
189767,0.002893,0.002601
135873,0.032905,0.020245
129948,0.002712,0.001746
109830,0.001989,0.001961
89125,0.001446,0.001202
68705,0.02025,0.018008
95934,0.016814,0.039699
210999,0.022781,0.009221
199642,0.024769,0.014193
125163,0.002893,0.003779
123689,0.02712,0.038144
106976,0.005786,0.008211
187381,0.008498,0.007634
105566,0.009944,0.011659
26134,0.000723,0.000802
75813,0.003254,0.0005
169454,0.003616,0.000303
170751,0.030013,0.034921
88882,0.035256,0.030257
129126,0.023323,0.035456
154452,0.011933,0.010087
143486,0.027481,0.029832
50212,0.00904,0.006244
58430,0.009944,0.003815
209903,0.000362,0.000348
180022,0.014464,0.012602
34735,0.002712,0.002191
132284,0.022781,0.015972
209101,0.011933,0.02782
154397,0.000542,0.000328
162249,0.017176,0.017715
156590,0.159103,0.12969
111619,0.024589,0.016482
216828,0.010486,0.011412
204932,0.003616,0.001845
111159,0.008136,0.022187
64921,0.00904,0.011836
43996,0.006328,0.010595
52000,0.034352,0.042531
46650,0.00452,0.005319
113596,0.023142,0.014642
88229,0.015549,0.012537
41137,0.004701,0.000001
69831,0.012837,0.037308
189868,0.012837,0.008012
147653,0.014283,0.012766
186855,0.010306,0.022569
54490,0.097089,0.086674
87872,0.025493,0.018769
220482,0.004701,0.00548
25387,0.028385,0.170373
48365,0.030555,0.071916
177754,0.015187,0.014772
125834,0.004882,0.006058
118596,0.011029,0.004198
31742,0.000181,0.000468
43430,0.000362,0
209700,0.010125,0.011735
36490,0.026939,0.016613
27737,0.01808,0.012429
63449,0.003254,0.002224
