tracker_id,solo_Kills,solo_WalkDistance
143399,0.01121,0.043787
39415,0.008136,0.016509
37769,0.024769,0.025713
142790,0.029109,0.055491
150376,0.005424,0.008556
156654,0.025854,0.042551
192621,0.022961,0.043777
54092,0.048093,0.076485
54632,0.002531,0.006996
96299,0.013018,0.026294
50372,0.141566,0.151468
17115,0.007774,0.019478
13550,0.028747,0.024525
6836,0.001989,0.003465
54344,0.013018,0.04602
89292,0.058217,0.130267
120983,0.009582,0.036577
2661,0.00217,0.003945
181899,0.025131,0.046295
187312,0.016814,0.058436
122625,0.037425,0.157136
23325,0.016272,0.07278
26033,0.078105,0.141156
92629,0.034894,0.071144
127463,0.01139,0.0197
145586,0.016995,0.040891
48300,0.000723,0.00072
182190,0.060206,0.158689
17916,0.034533,0.042829
23078,0.004701,0.027521
184604,0.000362,0.000777
116842,0.064545,0.133396
49078,0.012837,0.036684
176662,0.032182,0.094648
133585,0.002712,0.002058
199597,0.001989,0.002265
214083,0.028024,0.075726
159009,0.029289,0.071042
7862,0.052432,0.103158
85597,0.116977,0.218874
204924,0.000904,0.003267
131416,0.025673,0.043607
68209,0.001627,0.001011
40782,0.094377,0.333672
215926,0.021153,0.080785
174538,0.004339,0.011736
145494,0.001266,0.004665
15534,0.009944,0.030165
123612,0.002531,0.003635
123908,0.004158,0.005416
195390,0.028024,0.042801
152409,0.048635,0.116377
183059,0.030736,0.068095
36058,0.013922,0.032652
120906,0.040499,0.102235
170152,0.02043,0.057605
8000,0.01139,0.016989
188682,0.084252,0.184831
4588,0.011752,0.012565
68720,0.021696,0.098225
109960,0.051889,0.122411
47064,0.010125,0.021951
89002,0.032544,0.042918
181943,0.003254,0.006957
50678,0.00217,0.007558
110860,0.006328,0.009466
150282,0.028024,0.046861
23605,0.064726,0.107437
8410,0.054059,0.130921
16565,0.017538,0.036838
67882,0.012656,0.024
191609,0.013741,0.062251
131411,0.015187,0.037475
19920,0.022238,0.078851
30851,0.018622,0.028037
14475,0.024227,0.060022
170035,0.004701,0.002518
174227,0.039233,0.079415
18038,0.001627,0.002832
64020,0.003435,0.01198
136772,0.027481,0.071474
214722,0.039053,0.067005
23689,0.017538,0.022726
156893,0.058217,0.119704
54825,0.062376,0.210074
3400,0.01356,0.029955
5469,0.020611,0.027832
53532,0.027301,0.039984
205948,0.037064,0.124189
13225,0.020792,0.029092
1677,0.020973,0.052663
30287,0.005605,0.015052
54478,0.016634,0.047139
108896,0.007051,0.013429
145641,0.037968,0.082751
211596,0.009582,0.009777
128288,0.041765,0.113638
163622,0.017899,0.06672
106549,0.018803,0.023604
123085,0.01591,0.023184
171418,0.02712,0.076375
86823,0.032182,0.051032
49948,0.016995,0.035236
116817,0.002531,0.002619
77217,0.042307,0.115564
42541,0.007051,0.009475
123743,0.07467,0.227716
177214,0.013741,0.037941
51498,0.038691,0.119711
127926,0.015368,0.029556
43551,0.033809,0.072165
100200,0.012475,0.029306
97760,0.009402,0.035229
214118,0.00687,0.017518
125759,0.015368,0.047819
133638,0.001266,0.003909
215391,0.074308,0.163255
131492,0.00235,0.002835
98355,0.026216,0.075071
16217,0.044477,0.120402
115411,0.040318,0.041469
158699,0.001085,0.005716
14189,0,0.000449
179133,0.03616,0.059296
103336,0.020973,0.030744
194527,0.030917,0.068746
37158,0.050262,0.099802
115798,0.016814,0.044958
132114,0.03851,0.154622
45139,0.035798,0.079265
67942,0.022057,0.027575
16689,0.001085,0.00286
214574,0.016995,0.106151
108252,0.009582,0.070871
56521,0.012656,0.006781
118207,0.026939,0.049882
40789,0.069065,0.163707
73770,0.017357,0.044362
130093,0.039957,0.123158
208967,0.000904,0.001257
43153,0.013379,0.01787
179168,0.064726,0.096041
63746,0.004882,0.012322
176320,0.07015,0.126863
97074,0.006328,0.022082
117513,0.016091,0.02899
21323,0.009582,0.01726
25030,0.023685,0.077664
145005,0.001627,0.002262
166454,0.01573,0.037082
128465,0.005424,0.012909
46024,0.005966,0.003905
11478,0.011752,0.01156
139666,0.020792,0.062361
210346,0.018803,0.019776
151670,0.051709,0.08344
36893,0.027301,0.114158
25479,0.045561,0.087589
92689,0.001085,0.0009
37820,0.106491,0.185008
45109,0.025854,0.11805
117444,0.010125,0.031907
8229,0,0.00009
60453,0.0452,0.095579
44983,0.014102,0.021466
52764,0.005786,0.008562
39645,0.003978,0.007745
214056,0.034352,0.092259
152895,0.020069,0.0368
42333,0.01139,0.022267
78,0.008317,0.014096
144380,0.0226,0.043688
173957,0.008317,0.02684
33449,0.124932,0.223055
7567,0.065268,0.161849
152875,0.011571,0.024049
10593,0.00235,0.004211
45332,0,0.000495
191901,0.002893,0.008517
103638,0.046465,0.096242
52943,0.023323,0.017712
124979,0.007594,0.00823
5819,0.009221,0.016501
105624,0.047369,0.116705
42506,0.012294,0.013818
145519,0.001266,0.002597
186981,0.005243,0.006231
166576,0.038329,0.069365
214347,0.035437,0.072907
108760,0.021696,0.026334
211266,0.012114,0.026638
214155,0.015187,0.060648
98019,0.111191,0.171773
206617,0.055325,0.101968
68109,0.052974,0.083892
53127,0.021153,0.057175
36725,0.007774,0.017023
158276,0.020611,0.134746
126439,0.009944,0.022675
89920,0.012656,0.027351
51582,0.036341,0.058279
36053,0.00452,0.005874
165340,0.005966,0.007218
169604,0.014826,0.040185
132946,0.01573,0.038558
29408,0.088411,0.25433
33555,0.003797,0.004151
215097,0.009582,0.012122
108834,0.024589,0.029339
125398,0.039233,0.08567
176727,0.02025,0.021453
26563,0.026397,0.070324
57134,0.033629,0.107158
17176,0.005786,0.008694
93725,0.009221,0.023378
46192,0.005605,0.007361
138673,0.066172,0.11262
46017,0.072139,0.105777
99358,0.007232,0.014101
123471,0.00217,0.007437
26263,0.025493,0.073158
149370,0.002712,0.005044
44117,0.032001,0.070258
187700,0.110649,0.263843
9355,0.018984,0.060935
189502,0.015549,0.017121
113037,0.012294,0.016974
33884,0.069246,0.193128
145995,0.047912,0.105584
210704,0.034533,0.054859
86555,0.017899,0.022807
174847,0.005424,0.032844
197276,0.074308,0.207379
92128,0.008317,0.012947
37857,0.047189,0.048973
131542,0.007232,0.023404
141786,0.001808,0.001321
141704,0.020792,0.028858
155095,0.034171,0.079825
40267,0.016091,0.025441
34690,0.008498,0.020405
86331,0.036341,0.093389
48511,0.044657,0.051589
85630,0.008498,0.022147
187943,0.001266,0.003402
191372,0.016634,0.035976
154917,0.020973,0.031044
9410,0.01139,0.013977
26588,0.039776,0.056182
48192,0.026035,0.068096
153457,0.038691,0.083646
46015,0.02712,0.078913
11576,0.033267,0.060379
133317,0.032363,0.055029
152300,0.005062,0.019968
25831,0.042126,0.093932
93322,0.018622,0.049722
34680,0.009221,0.016688
209333,0.011571,0.014284
14089,0.138854,0.257734
22333,0.064184,0.141343
177393,0.024227,0.067903
11381,0.036702,0.08814
155559,0.029289,0.130965
86509,0.001989,0.004722
29681,0.056771,0.12099
170288,0.00452,0.006
43090,0.005424,0.007264
114723,0.012114,0.026172
69401,0.038691,0.076822
79060,0.029289,0.045561
26212,0.104321,0.090937
174056,0.010125,0.017742
4409,0.003074,0.009382
167418,0.055686,0.130281
84757,0.03164,0.095811
11806,0.032905,0.080462
77517,0.013922,0.021316
84432,0.006509,0.011644
90549,0.07702,0.056008
187666,0.080817,0.263415
16504,0.071416,0.113328
169,0.082625,0.149805
124769,0.011752,0.026591
13910,0.018261,0.022565
147510,0.030917,0.087902
54170,0.006509,0.014639
14717,0.017176,0.025822
173616,0.053155,0.118577
184176,0.062918,0.099732
125896,0.03164,0.10518
10618,0.013379,0.009983
34002,0.029289,0.061642
213474,0.013922,0.041259
198695,0.011029,0.013817
93937,0.019346,0.052465
26813,0.023142,0.054328
212208,0.018622,0.022484
61394,0.027481,0.076613
164259,0.01121,0.02186
165926,0.099982,0.12459
30413,0.043753,0.091908
24139,0.008317,0.006978
107590,0.041403,0.083354
126081,0.009582,0.012283
7214,0.019707,0.036893
22923,0.016634,0.03143
216641,0.028566,0.083717
5192,0.001266,0.001099
137981,0.048635,0.104467
144849,0.056229,0.067276
114717,0.022781,0.052009
168980,0.032544,0.084719
210560,0.058941,0.120351
41041,0.023865,0.049802
218380,0.03399,0.058297
117490,0.00687,0.036395
134,0.016634,0.025336
158062,0.001266,0.003761
28190,0.021334,0.039994
101540,0.022781,0.092585
218098,0.044838,0.088471
116609,0.062737,0.09915
7286,0.005243,0.006631
178851,0.019526,0.024861
179120,0.021877,0.080441
156246,0.064545,0.108505
145520,0.01573,0.053254
45648,0.016091,0.040576
63040,0.027301,0.07627
84189,0.008678,0.014073
52344,0.006328,0.01988
217660,0.028747,0.060562
141245,0.004701,0.008243
214648,0.012656,0.016786
199889,0.01808,0.029564
142732,0.012656,0.022029
156657,0.009582,0.013025
185613,0.020069,0.047073
84061,0.010125,0.026026
13365,0.001085,0.001955
195295,0.019526,0.061487
175547,0.009763,0.024822
35293,0.015006,0.014879
133318,0.0226,0.055108
160191,0.013198,0.050431
154185,0.026577,0.053258
32092,0.008859,0.024529
165276,0.015006,0.047841
13866,0.034171,0.085908
11418,0.014826,0.042689
52889,0.001989,0.001434
163383,0.030374,0.088844
46375,0.014283,0.047529
204809,0,0
216005,0.032544,0.078134
43481,0.014464,0.016983
37882,0.029289,0.130061
156944,0.02025,0.021686
205984,0,0.000306
106996,0.014826,0.036127
190717,0.023865,0.055259
57620,0.001266,0.00304
95482,0.022781,0.03696
13214,0.011571,0.018103
48886,0.022419,0.014238
85783,0.017718,0.024929
44350,0.01139,0.013396
54256,0.009582,0.014175
130145,0.004158,0.005439
108840,0.042488,0.116449
179388,0.052251,0.079535
164847,0.072862,0.126603
185914,0.025131,0.056499
36364,0.087326,0.127813
67803,0.05207,0.096064
187685,0.018261,0.068201
26248,0.011029,0.018054
179115,0.003435,0.005658
117893,0.023142,0.069895
146219,0.000181,0.002701
48498,0.042488,0.100072
158984,0.016453,0.052879
137070,0.034171,0.092061
143406,0.066896,0.086419
105389,0.002893,0.004171
35417,0.012294,0.029191
10061,0.034171,0.051994
22615,0.02712,0.074986
16688,0.000362,0.001502
114939,0.032544,0.054779
160994,0.018803,0.031372
68972,0.00669,0.00769
170267,0.027843,0.093778
45409,0.026577,0.092086
155821,0.028566,0.046336
174353,0.013379,0.048437
11687,0.010848,0.021827
50805,0.008678,0.006194
195517,0.015549,0.017558
84649,0.02495,0.049863
46208,0.008498,0.011216
6111,0.024769,0.055221
150729,0.03399,0.07385
49171,0.018622,0.067775
72178,0.06328,0.069371
197005,0.028747,0.048498
107721,0.023865,0.064782
25314,0.161634,0.060542
42644,0.048997,0.1217
92550,0.019165,0.076511
189268,0.083348,0.079557
97412,0.018261,0.03294
132787,0.007413,0.029508
143441,0.024046,0.024108
45992,0.001446,0.005062
2903,0.023865,0.060974
90795,0.028385,0.05162
84685,0.013741,0.051836
14468,0.01139,0.019389
39893,0.026758,0.054302
182653,0.028205,0.055682
86692,0.016091,0.017599
115947,0.001627,0.002213
183019,0.036883,0.088413
35736,0.082806,0.266013
179578,0.028747,0.195437
48955,0.023323,0.031944
159077,0.001446,0.00228
13264,0.09275,0.147715
92020,0.010667,0.012865
40103,0.042488,0.30431
115123,0.079371,0.131311
149601,0.007051,0.017056
23412,0.008136,0.009606
123793,0.025312,0.043422
143061,0.074128,0.169923
16551,0.004158,0.013267
49637,0.034171,0.044008
99331,0.026939,0.076729
74548,0.002893,0.004182
52912,0.019888,0.061915
216660,0.004339,0.003404
117420,0.015187,0.043684
155734,0.01591,0.041614
25143,0.002531,0.004169
32519,0.125113,0.167846
126907,0.013741,0.023605
45437,0.022238,0.016116
176070,0.016453,0.069296
81476,0.007413,0.009843
5186,0.010125,0.015641
28765,0.05424,0.178308
201626,0.005786,0.008185
90153,0.007594,0.031767
217796,0.025131,0.092603
104329,0.028747,0.064856
190766,0.006509,0.01724
101755,0.076116,0.098812
38484,0.012475,0.025778
22544,0.032544,0.065227
27163,0.01808,0.061552
52134,0.073404,0.06007
105668,0.005424,0.008435
147680,0.010125,0.026902
9164,0.025673,0.071023
74644,0.039957,0.030827
180759,0.046285,0.087543
5115,0.015368,0.028908
115389,0.02712,0.038623
16190,0.020611,0.103851
77599,0.051709,0.086704
45865,0.005243,0.010369
7905,0.018622,0.033249
131338,0.008317,0.028795
114699,0.007774,0.018362
4396,0.018622,0.04854
52131,0.013922,0.054064
17515,0.073404,0.099119
3599,0.001085,0.003062
171775,0.025854,0.061391
87347,0.013922,0.02041
36119,0.001627,0.003118
25550,0.152775,0.134734
29533,0,0.000452
91570,0.047731,0.053201
209761,0.033086,0.185011
140396,0.003978,0.004273
181306,0.010667,0.073227
20273,0.04303,0.132979
18852,0.015368,0.021551
41759,0.019346,0.01903
114565,0.025854,0.02068
211920,0.109745,0.183588
3467,0.011752,0.026355
37,0.012114,0.011079
39103,0.037425,0.078479
174670,0.001808,0.002596
22109,0.021696,0.032667
4474,0.004158,0.007923
39221,0.003978,0.005749
199796,0.029289,0.079319
125373,0.035075,0.067627
101136,0.017718,0.033672
142734,0.005966,0.014574
109918,0.002712,0.003689
76229,0.008136,0.013204
38442,0.021153,0.061063
114724,0.024227,0.03336
29277,0.018261,0.163237
115342,0.038872,0.082952
167121,0.032001,0.085581
26860,0.034713,0.074194
164340,0.041945,0.247912
130972,0.022961,0.072085
4473,0.031821,0.076686
70939,0.00452,0.006689
102621,0.034171,0.077913
187545,0.084072,0.133238
42731,0.036702,0.065946
173390,0.015368,0.011424
24535,0.073947,0.165035
85242,0.00687,0.008142
97163,0.022961,0.091598
206729,0.00452,0.008323
13100,0.034894,0.058696
17967,0.01356,0.046255
153098,0.055686,0.088563
134986,0.022057,0.061213
16983,0.034533,0.084899
171728,0.009582,0.029118
46919,0.058398,0.12719
41390,0.193274,0.296545
146707,0.05876,0.138779
186743,0.018984,0.055557
163667,0.000542,0.000583
167903,0.000723,0.002422
77808,0.007051,0.012667
92758,0.023504,0.030461
86047,0.029651,0.082675
122304,0.012837,0.021503
131258,0.036883,0.032394
37981,0.003616,0.008052
192676,0.022419,0.013397
28283,0.027481,0.06035
19618,0.015006,0.032001
12465,0.004701,0.006659
961,0.029651,0.066336
1375,0.184234,0.26276
139846,0.023504,0.057012
20012,0.00235,0.002942
89386,0.043753,0.076539
91740,0.005424,0.011542
88752,0.008859,0.033679
201972,0.003074,0.002789
13603,0.044657,0.073999
30807,0.007594,0.010441
149983,0.010125,0.036565
162109,0.000362,0.002311
37221,0.009582,0.026859
191178,0.007051,0.017823
30559,0.037245,0.029266
52092,0.018803,0.025334
199174,0.002712,0.011151
207688,0.018803,0.04364
3395,0.082083,0.125644
42342,0.053155,0.138083
164967,0.005966,0.005695
120124,0.01356,0.025871
187441,0.017538,0.056503
164085,0.013922,0.048948
136165,0.038149,0.125158
115048,0.013922,0.044237
126187,0.005243,0.011754
52370,0.056229,0.20668
32275,0.038329,0.073689
21768,0.018622,0.072333
86806,0.012656,0.02447
44092,0.01356,0.012205
166155,0.01573,0.052794
174309,0.024769,0.117914
78223,0.082083,0.156752
161134,0.03399,0.107068
125476,0.013018,0.021331
7148,0.00452,0.005286
212409,0.004339,0.005051
22308,0.051528,0.069676
105950,0.02495,0.052588
194123,0.00669,0.010793
208249,0.028566,0.059526
22582,0.154402,0.129587
207847,0.049901,0.099113
160709,0.000181,0.0004
163240,0.010667,0.051526
204653,0.018442,0.072675
92658,0.005786,0.007439
152038,0.00687,0.022469
127426,0.035075,0.123243
108938,0.027662,0.058002
147641,0.024769,0.054863
114261,0.090038,0.346459
25951,0.048454,0.055953
8242,0.021153,0.068832
128326,0.039957,0.037022
146008,0.036883,0.080849
50804,0.0226,0.035551
179376,0.015006,0.043565
207081,0.013741,0.045149
10592,0.03851,0.168052
21849,0.020973,0.034397
48808,0.007413,0.02067
10829,0.001627,0.002644
150666,0.006147,0.013426
43164,0.107756,0.246993
170028,0.022238,0.09999
8929,0.023685,0.048738
211694,0.005605,0.017207
25270,0.054601,0.047435
195144,0.02495,0.031952
178718,0.004339,0.026277
130381,0.007774,0.020029
41849,0.13126,0.252852
9721,0.024769,0.068328
86212,0.08371,0.152049
88823,0.013198,0.029943
39291,0.02712,0.048817
38523,0.0226,0.043705
59716,0.073404,0.201431
50970,0,0
38600,0.032001,0.042839
209574,0.021696,0.032177
11500,0.005605,0.00976
36886,0.01573,0.044112
27540,0.005062,0.002156
141532,0.012294,0.016093
139004,0.00687,0.015423
35494,0.024408,0.0318
85907,0.008136,0.015072
184729,0.010125,0.011266
74088,0.058941,0.099273
124471,0.000181,0.002008
94952,0.025131,0.043778
114190,0.032725,0.07186
104567,0.015549,0.032177
187319,0.009763,0.007205
91031,0.005966,0.009037
38787,0.060749,0.191525
54273,0.01139,0.034243
217704,0.006147,0.012346
138436,0.057494,0.12681
145798,0.031459,0.069251
12115,0.003074,0.004121
214863,0.045923,0.080344
52471,0.021877,0.061781
901,0.013922,0.042241
152137,0.031821,0.089371
103212,0.012475,0.016607
60019,0.017357,0.022811
86554,0.08588,0.203419
84675,0.020973,0.03426
192799,0.003978,0.01005
193035,0.014826,0.06736
119092,0.028747,0.087326
43504,0.055867,0.127531
213936,0.016453,0.030819
22339,0.001446,0.002203
41961,0.012837,0.026979
180604,0.005605,0.008411
11719,0.021877,0.026129
179559,0.059845,0.176298
4418,0.011571,0.018342
205509,0.002893,0.002757
13071,0.01356,0.019948
213476,0.032182,0.06319
117682,0.009402,0.012326
33532,0.010667,0.013836
25396,0.004701,0.012107
185646,0.020792,0.058515
135731,0.053155,0.16819
2976,0.01573,0.037977
53884,0.064907,0.113731
77577,0.017899,0.029954
86139,0.060929,0.119699
85740,0.013379,0.042279
92698,0.001266,0.002243
24475,0.01573,0.02727
170963,0.007594,0.007955
72543,0.005966,0.007553
14913,0.014464,0.014087
90012,0.007774,0.010906
18823,0.048816,0.098272
166881,0.005786,0.012759
144249,0.022781,0.051465
22383,0.00452,0.004554
127680,0.027843,0.103224
173036,0.036341,0.101721
184876,0.030374,0.184855
44213,0.030013,0.05872
92966,0.037064,0.102682
199707,0.024408,0.053376
65625,0.00452,0.005427
31280,0.026577,0.060487
671,0.012656,0.018408
107323,0.011752,0.013614
68989,0.01356,0.019847
139445,0.006147,0.010431
203774,0.011752,0.016777
13862,0.002531,0.003316
135405,0.007955,0.010014
101698,0.032363,0.07028
182350,0.031459,0.047029
13513,0.053517,0.116649
39419,0.046827,0.021514
72797,0.025673,0.058331
48306,0.01121,0.017391
33139,0.008678,0.00657
72314,0.00904,0.016486
81175,0.018984,0.037204
29293,0.007051,0.013815
47565,0.052613,0.093331
120843,0.016814,0.033605
124618,0.029109,0.057686
72031,0.029832,0.046038
77664,0.050262,0.10953
120088,0.006328,0.011211
72329,0.04972,0.075321
16604,0.008859,0.021193
213080,0.036702,0.167096
127172,0.047369,0.059577
36790,0.021877,0.03404
131510,0.00669,0.031592
90480,0.007232,0.030416
201156,0.007774,0.015609
16670,0.029289,0.066199
211739,0.007232,0.021061
131432,0.023685,0.055174
97739,0.037787,0.027967
11816,0.023142,0.081906
172442,0.019165,0.050381
57410,0.035256,0.063403
20882,0.060387,0.103572
13922,0.021696,0.050327
50552,0.012114,0.01832
44425,0,0
72009,0.017899,0.035337
101796,0.005243,0.011638
93173,0.01121,0.014729
49106,0.079913,0.197425
215371,0.007051,0.010574
172111,0.00687,0.01288
195718,0.024769,0.079843
4481,0.014464,0.017968
32702,0.045561,0.108377
22390,0.026939,0.066287
209390,0.021515,0.050592
88776,0.041041,0.087903
179560,0.004158,0.005474
32380,0.003254,0.004535
164080,0.039957,0.068013
104469,0.009582,0.029144
39798,0.016995,0.040275
25971,0.050262,0.142059
52965,0.029109,0.052913
134843,0.001627,0.002238
65295,0.00235,0.002642
159360,0.028747,0.087948
42818,0.032182,0.051613
41430,0.027662,0.053612
198127,0,0
146814,0.029651,0.067313
11541,0.023865,0.048022
87856,0.022057,0.067873
177328,0.013018,0.024414
116426,0.005786,0.018105
79927,0.026035,0.086943
45533,0.009763,0.0327
106272,0.01121,0.040298
171995,0.001808,0.001498
171730,0.043392,0.102958
23872,0.048635,0.096715
50933,0.093112,0.216882
182989,0.000723,0.00348
40503,0.037064,0.047793
131730,0.016814,0.029145
209007,0.015187,0.04672
41132,0.024589,0.083328
64707,0.00452,0.012551
14455,0.010667,0.016314
65131,0.153137,0.285028
6463,0.007594,0.044198
